team_id,year_id,name,lg_id
KCA1987,1987,Kansas City Royals,AL
LAN1987,1987,Los Angeles Dodgers,NL
MIN1987,1987,Minnesota Twins,AL
MIL1987,1987,Milwaukee Brewers,AL
MON1987,1987,Montreal Expos,NL
NYA1987,1987,New York Yankees,AL
NYN1987,1987,New York Mets,NL
OAK1987,1987,Oakland Athletics,AL
PHI1987,1987,Philadelphia Phillies,NL
PIT1987,1987,Pittsburgh Pirates,NL
SDN1987,1987,San Diego Padres,NL
SEA1987,1987,Seattle Mariners,AL
SFN1987,1987,San Francisco Giants,NL
SLN1987,1987,St. Louis Cardinals,NL
TEX1987,1987,Texas Rangers,AL
TOR1987,1987,Toronto Blue Jays,AL
ATL1988,1988,Atlanta Braves,NL
BAL1988,1988,Baltimore Orioles,AL
BOS1988,1988,Boston Red Sox,AL
CAL1988,1988,California Angels,AL
CHA1988,1988,Chicago White Sox,AL
CHN1988,1988,Chicago Cubs,NL
CIN1988,1988,Cincinnati Reds,NL
CLE1988,1988,Cleveland Indians,AL
DET1988,1988,Detroit Tigers,AL
HOU1988,1988,Houston Astros,NL
KCA1988,1988,Kansas City Royals,AL
LAN1988,1988,Los Angeles Dodgers,NL
MIN1988,1988,Minnesota Twins,AL
MIL1988,1988,Milwaukee Brewers,AL
MON1988,1988,Montreal Expos,NL
NYA1988,1988,New York Yankees,AL
NYN1988,1988,New York Mets,NL
OAK1988,1988,Oakland Athletics,AL
PHI1988,1988,Philadelphia Phillies,NL
PIT1988,1988,Pittsburgh Pirates,NL
SDN1988,1988,San Diego Padres,NL
SEA1988,1988,Seattle Mariners,AL
SFN1988,1988,San Francisco Giants,NL
SLN1988,1988,St. Louis Cardinals,NL
TEX1988,1988,Texas Rangers,AL
TOR1988,1988,Toronto Blue Jays,AL
ATL1989,1989,Atlanta Braves,NL
BAL1989,1989,Baltimore Orioles,AL
BOS1989,1989,Boston Red Sox,AL
CAL1989,1989,California Angels,AL
CHA1989,1989,Chicago White Sox,AL
CHN1989,1989,Chicago Cubs,NL
CIN1989,1989,Cincinnati Reds,NL
CLE1989,1989,Cleveland Indians,AL
DET1989,1989,Detroit Tigers,AL
HOU1989,1989,Houston Astros,NL
KCA1989,1989,Kansas City Royals,AL
LAN1989,1989,Los Angeles Dodgers,NL
MIN1989,1989,Minnesota Twins,AL
MIL1989,1989,Milwaukee Brewers,AL
MON1989,1989,Montreal Expos,NL
NYA1989,1989,New York Yankees,AL
NYN1989,1989,New York Mets,NL
OAK1989,1989,Oakland Athletics,AL
PHI1989,1989,Philadelphia Phillies,NL
PIT1989,1989,Pittsburgh Pirates,NL
SDN1989,1989,San Diego Padres,NL
SEA1989,1989,Seattle Mariners,AL
SFN1989,1989,San Francisco Giants,NL
SLN1989,1989,St. Louis Cardinals,NL
TEX1989,1989,Texas Rangers,AL
TOR1989,1989,Toronto Blue Jays,AL
ATL1990,1990,Atlanta Braves,NL
BAL1990,1990,Baltimore Orioles,AL
BOS1990,1990,Boston Red Sox,AL
CAL1990,1990,California Angels,AL
CHA1990,1990,Chicago White Sox,AL
CHN1990,1990,Chicago Cubs,NL
CIN1990,1990,Cincinnati Reds,NL
CLE1990,1990,Cleveland Indians,AL
DET1990,1990,Detroit Tigers,AL
HOU1990,1990,Houston Astros,NL
KCA1990,1990,Kansas City Royals,AL
LAN1990,1990,Los Angeles Dodgers,NL
MIN1990,1990,Minnesota Twins,AL
MIL1990,1990,Milwaukee Brewers,AL
MON1990,1990,Montreal Expos,NL
NYA1990,1990,New York Yankees,AL
NYN1990,1990,New York Mets,NL
OAK1990,1990,Oakland Athletics,AL
PHI1990,1990,Philadelphia Phillies,NL
PIT1990,1990,Pittsburgh Pirates,NL
SDN1990,1990,San Diego Padres,NL
SEA1990,1990,Seattle Mariners,AL
SFN1990,1990,San Francisco Giants,NL
SLN1990,1990,St. Louis Cardinals,NL
TEX1990,1990,Texas Rangers,AL
TOR1990,1990,Toronto Blue Jays,AL
ATL1991,1991,Atlanta Braves,NL
BAL1991,1991,Baltimore Orioles,AL
BOS1991,1991,Boston Red Sox,AL
CAL1991,1991,California Angels,AL
CHA1991,1991,Chicago White Sox,AL
CHN1991,1991,Chicago Cubs,NL
CIN1991,1991,Cincinnati Reds,NL
CLE1991,1991,Cleveland Indians,AL
DET1991,1991,Detroit Tigers,AL
HOU1991,1991,Houston Astros,NL
KCA1991,1991,Kansas City Royals,AL
LAN1991,1991,Los Angeles Dodgers,NL
MIN1991,1991,Minnesota Twins,AL
MIL1991,1991,Milwaukee Brewers,AL
MON1991,1991,Montreal Expos,NL
NYA1991,1991,New York Yankees,AL
NYN1991,1991,New York Mets,NL
OAK1991,1991,Oakland Athletics,AL
PHI1991,1991,Philadelphia Phillies,NL
PIT1991,1991,Pittsburgh Pirates,NL
SDN1991,1991,San Diego Padres,NL
SEA1991,1991,Seattle Mariners,AL
SFN1991,1991,San Francisco Giants,NL
SLN1991,1991,St. Louis Cardinals,NL
TEX1991,1991,Texas Rangers,AL
TOR1991,1991,Toronto Blue Jays,AL
ATL1992,1992,Atlanta Braves,NL
BAL1992,1992,Baltimore Orioles,AL
BOS1992,1992,Boston Red Sox,AL
CAL1992,1992,California Angels,AL
CHA1992,1992,Chicago White Sox,AL
CHN1992,1992,Chicago Cubs,NL
CIN1992,1992,Cincinnati Reds,NL
CLE1992,1992,Cleveland Indians,AL
DET1992,1992,Detroit Tigers,AL
HOU1992,1992,Houston Astros,NL
KCA1992,1992,Kansas City Royals,AL
LAN1992,1992,Los Angeles Dodgers,NL
MIN1992,1992,Minnesota Twins,AL
MIL1992,1992,Milwaukee Brewers,AL
MON1992,1992,Montreal Expos,NL
NYA1992,1992,New York Yankees,AL
NYN1992,1992,New York Mets,NL
OAK1992,1992,Oakland Athletics,AL
PHI1992,1992,Philadelphia Phillies,NL
PIT1992,1992,Pittsburgh Pirates,NL
SDN1992,1992,San Diego Padres,NL
SEA1992,1992,Seattle Mariners,AL
SFN1992,1992,San Francisco Giants,NL
SLN1992,1992,St. Louis Cardinals,NL
TEX1992,1992,Texas Rangers,AL
TOR1992,1992,Toronto Blue Jays,AL
ATL1993,1993,Atlanta Braves,NL
BAL1993,1993,Baltimore Orioles,AL
BOS1993,1993,Boston Red Sox,AL
CAL1993,1993,California Angels,AL
CHA1993,1993,Chicago White Sox,AL
CHN1993,1993,Chicago Cubs,NL
CIN1993,1993,Cincinnati Reds,NL
CLE1993,1993,Cleveland Indians,AL
COL1993,1993,Colorado Rockies,NL
DET1993,1993,Detroit Tigers,AL
FLO1993,1993,Florida Marlins,NL
HOU1993,1993,Houston Astros,NL
KCA1993,1993,Kansas City Royals,AL
LAN1993,1993,Los Angeles Dodgers,NL
MIN1993,1993,Minnesota Twins,AL
MIL1993,1993,Milwaukee Brewers,AL
MON1993,1993,Montreal Expos,NL
NYA1993,1993,New York Yankees,AL
NYN1993,1993,New York Mets,NL
OAK1993,1993,Oakland Athletics,AL
PHI1993,1993,Philadelphia Phillies,NL
PIT1993,1993,Pittsburgh Pirates,NL
SDN1993,1993,San Diego Padres,NL
SEA1993,1993,Seattle Mariners,AL
SFN1993,1993,San Francisco Giants,NL
SLN1993,1993,St. Louis Cardinals,NL
TEX1993,1993,Texas Rangers,AL
TOR1993,1993,Toronto Blue Jays,AL
ATL1994,1994,Atlanta Braves,NL
BAL1994,1994,Baltimore Orioles,AL
BOS1994,1994,Boston Red Sox,AL
CAL1994,1994,California Angels,AL
CHA1994,1994,Chicago White Sox,AL
CHN1994,1994,Chicago Cubs,NL
CIN1994,1994,Cincinnati Reds,NL
CLE1994,1994,Cleveland Indians,AL
COL1994,1994,Colorado Rockies,NL
DET1994,1994,Detroit Tigers,AL
FLO1994,1994,Florida Marlins,NL
HOU1994,1994,Houston Astros,NL
KCA1994,1994,Kansas City Royals,AL
LAN1994,1994,Los Angeles Dodgers,NL
MIN1994,1994,Minnesota Twins,AL
MIL1994,1994,Milwaukee Brewers,AL
MON1994,1994,Montreal Expos,NL
NYA1994,1994,New York Yankees,AL
NYN1994,1994,New York Mets,NL
OAK1994,1994,Oakland Athletics,AL
PHI1994,1994,Philadelphia Phillies,NL
PIT1994,1994,Pittsburgh Pirates,NL
SDN1994,1994,San Diego Padres,NL
SEA1994,1994,Seattle Mariners,AL
SFN1994,1994,San Francisco Giants,NL
SLN1994,1994,St. Louis Cardinals,NL
TEX1994,1994,Texas Rangers,AL
TOR1994,1994,Toronto Blue Jays,AL
ATL1995,1995,Atlanta Braves,NL
BAL1995,1995,Baltimore Orioles,AL
BOS1995,1995,Boston Red Sox,AL
CAL1995,1995,California Angels,AL
CHA1995,1995,Chicago White Sox,AL
CHN1995,1995,Chicago Cubs,NL
CIN1995,1995,Cincinnati Reds,NL
CLE1995,1995,Cleveland Indians,AL
COL1995,1995,Colorado Rockies,NL
DET1995,1995,Detroit Tigers,AL
FLO1995,1995,Florida Marlins,NL
HOU1995,1995,Houston Astros,NL
KCA1995,1995,Kansas City Royals,AL
LAN1995,1995,Los Angeles Dodgers,NL
MIN1995,1995,Minnesota Twins,AL
MIL1995,1995,Milwaukee Brewers,AL
MON1995,1995,Montreal Expos,NL
NYA1995,1995,New York Yankees,AL
NYN1995,1995,New York Mets,NL
OAK1995,1995,Oakland Athletics,AL
PHI1995,1995,Philadelphia Phillies,NL
PIT1995,1995,Pittsburgh Pirates,NL
SDN1995,1995,San Diego Padres,NL
SEA1995,1995,Seattle Mariners,AL
SFN1995,1995,San Francisco Giants,NL
SLN1995,1995,St. Louis Cardinals,NL
TEX1995,1995,Texas Rangers,AL
TOR1995,1995,Toronto Blue Jays,AL
ATL1996,1996,Atlanta Braves,NL
BAL1996,1996,Baltimore Orioles,AL
BOS1996,1996,Boston Red Sox,AL
CAL1996,1996,California Angels,AL
CHA1996,1996,Chicago White Sox,AL
CHN1996,1996,Chicago Cubs,NL
CIN1996,1996,Cincinnati Reds,NL
CLE1996,1996,Cleveland Indians,AL
COL1996,1996,Colorado Rockies,NL
DET1996,1996,Detroit Tigers,AL
FLO1996,1996,Florida Marlins,NL
HOU1996,1996,Houston Astros,NL
KCA1996,1996,Kansas City Royals,AL
LAN1996,1996,Los Angeles Dodgers,NL
MIN1996,1996,Minnesota Twins,AL
MIL1996,1996,Milwaukee Brewers,AL
MON1996,1996,Montreal Expos,NL
NYA1996,1996,New York Yankees,AL
NYN1996,1996,New York Mets,NL
OAK1996,1996,Oakland Athletics,AL
PHI1996,1996,Philadelphia Phillies,NL
PIT1996,1996,Pittsburgh Pirates,NL
SDN1996,1996,San Diego Padres,NL
SEA1996,1996,Seattle Mariners,AL
SFN1996,1996,San Francisco Giants,NL
SLN1996,1996,St. Louis Cardinals,NL
TEX1996,1996,Texas Rangers,AL
TOR1996,1996,Toronto Blue Jays,AL
ANA1997,1997,Anaheim Angels,AL
ATL1997,1997,Atlanta Braves,NL
BAL1997,1997,Baltimore Orioles,AL
BOS1997,1997,Boston Red Sox,AL
CHA1997,1997,Chicago White Sox,AL
CHN1997,1997,Chicago Cubs,NL
CIN1997,1997,Cincinnati Reds,NL
CLE1997,1997,Cleveland Indians,AL
COL1997,1997,Colorado Rockies,NL
DET1997,1997,Detroit Tigers,AL
FLO1997,1997,Florida Marlins,NL
HOU1997,1997,Houston Astros,NL
KCA1997,1997,Kansas City Royals,AL
LAN1997,1997,Los Angeles Dodgers,NL
MIN1997,1997,Minnesota Twins,AL
MIL1997,1997,Milwaukee Brewers,AL
MON1997,1997,Montreal Expos,NL
NYA1997,1997,New York Yankees,AL
NYN1997,1997,New York Mets,NL
OAK1997,1997,Oakland Athletics,AL
PHI1997,1997,Philadelphia Phillies,NL
PIT1997,1997,Pittsburgh Pirates,NL
SDN1997,1997,San Diego Padres,NL
SEA1997,1997,Seattle Mariners,AL
SFN1997,1997,San Francisco Giants,NL
SLN1997,1997,St. Louis Cardinals,NL
TEX1997,1997,Texas Rangers,AL
TOR1997,1997,Toronto Blue Jays,AL
ANA1998,1998,Anaheim Angels,AL
ARI1998,1998,Arizona Diamondbacks,NL
ATL1998,1998,Atlanta Braves,NL
BAL1998,1998,Baltimore Orioles,AL
BOS1998,1998,Boston Red Sox,AL
CHA1998,1998,Chicago White Sox,AL
CHN1998,1998,Chicago Cubs,NL
CIN1998,1998,Cincinnati Reds,NL
CLE1998,1998,Cleveland Indians,AL
COL1998,1998,Colorado Rockies,NL
DET1998,1998,Detroit Tigers,AL
FLO1998,1998,Florida Marlins,NL
HOU1998,1998,Houston Astros,NL
KCA1998,1998,Kansas City Royals,AL
LAN1998,1998,Los Angeles Dodgers,NL
MIL1998,1998,Milwaukee Brewers,NL
MIN1998,1998,Minnesota Twins,AL
MON1998,1998,Montreal Expos,NL
NYA1998,1998,New York Yankees,AL
NYN1998,1998,New York Mets,NL
OAK1998,1998,Oakland Athletics,AL
PHI1998,1998,Philadelphia Phillies,NL
PIT1998,1998,Pittsburgh Pirates,NL
SDN1998,1998,San Diego Padres,NL
SEA1998,1998,Seattle Mariners,AL
SFN1998,1998,San Francisco Giants,NL
SLN1998,1998,St. Louis Cardinals,NL
TBA1998,1998,Tampa Bay Devil Rays,AL
TEX1998,1998,Texas Rangers,AL
TOR1998,1998,Toronto Blue Jays,AL
ANA1999,1999,Anaheim Angels,AL
ARI1999,1999,Arizona Diamondbacks,NL
ATL1999,1999,Atlanta Braves,NL
BAL1999,1999,Baltimore Orioles,AL
BOS1999,1999,Boston Red Sox,AL
CHA1999,1999,Chicago White Sox,AL
CHN1999,1999,Chicago Cubs,NL
CIN1999,1999,Cincinnati Reds,NL
CLE1999,1999,Cleveland Indians,AL
COL1999,1999,Colorado Rockies,NL
DET1999,1999,Detroit Tigers,AL
FLO1999,1999,Florida Marlins,NL
HOU1999,1999,Houston Astros,NL
KCA1999,1999,Kansas City Royals,AL
LAN1999,1999,Los Angeles Dodgers,NL
MIL1999,1999,Milwaukee Brewers,NL
MIN1999,1999,Minnesota Twins,AL
MON1999,1999,Montreal Expos,NL
NYA1999,1999,New York Yankees,AL
NYN1999,1999,New York Mets,NL
OAK1999,1999,Oakland Athletics,AL
PHI1999,1999,Philadelphia Phillies,NL
PIT1999,1999,Pittsburgh Pirates,NL
SDN1999,1999,San Diego Padres,NL
SEA1999,1999,Seattle Mariners,AL
SFN1999,1999,San Francisco Giants,NL
SLN1999,1999,St. Louis Cardinals,NL
TBA1999,1999,Tampa Bay Devil Rays,AL
TEX1999,1999,Texas Rangers,AL
TOR1999,1999,Toronto Blue Jays,AL
ANA2000,2000,Anaheim Angels,AL
ARI2000,2000,Arizona Diamondbacks,NL
ATL2000,2000,Atlanta Braves,NL
BAL2000,2000,Baltimore Orioles,AL
BOS2000,2000,Boston Red Sox,AL
CHA2000,2000,Chicago White Sox,AL
CHN2000,2000,Chicago Cubs,NL
CIN2000,2000,Cincinnati Reds,NL
CLE2000,2000,Cleveland Indians,AL
COL2000,2000,Colorado Rockies,NL
DET2000,2000,Detroit Tigers,AL
FLO2000,2000,Florida Marlins,NL
HOU2000,2000,Houston Astros,NL
KCA2000,2000,Kansas City Royals,AL
LAN2000,2000,Los Angeles Dodgers,NL
MIL2000,2000,Milwaukee Brewers,NL
MIN2000,2000,Minnesota Twins,AL
MON2000,2000,Montreal Expos,NL
NYA2000,2000,New York Yankees,AL
NYN2000,2000,New York Mets,NL
OAK2000,2000,Oakland Athletics,AL
PHI2000,2000,Philadelphia Phillies,NL
PIT2000,2000,Pittsburgh Pirates,NL
SDN2000,2000,San Diego Padres,NL
SEA2000,2000,Seattle Mariners,AL
SFN2000,2000,San Francisco Giants,NL
SLN2000,2000,St. Louis Cardinals,NL
TBA2000,2000,Tampa Bay Devil Rays,AL
TEX2000,2000,Texas Rangers,AL
TOR2000,2000,Toronto Blue Jays,AL
ANA2001,2001,Anaheim Angels,AL
ARI2001,2001,Arizona Diamondbacks,NL
ATL2001,2001,Atlanta Braves,NL
BAL2001,2001,Baltimore Orioles,AL
BOS2001,2001,Boston Red Sox,AL
CHA2001,2001,Chicago White Sox,AL
CHN2001,2001,Chicago Cubs,NL
CIN2001,2001,Cincinnati Reds,NL
CLE2001,2001,Cleveland Indians,AL
COL2001,2001,Colorado Rockies,NL
DET2001,2001,Detroit Tigers,AL
FLO2001,2001,Florida Marlins,NL
HOU2001,2001,Houston Astros,NL
KCA2001,2001,Kansas City Royals,AL
LAN2001,2001,Los Angeles Dodgers,NL
MIL2001,2001,Milwaukee Brewers,NL
MIN2001,2001,Minnesota Twins,AL
MON2001,2001,Montreal Expos,NL
NYA2001,2001,New York Yankees,AL
NYN2001,2001,New York Mets,NL
OAK2001,2001,Oakland Athletics,AL
PHI2001,2001,Philadelphia Phillies,NL
PIT2001,2001,Pittsburgh Pirates,NL
SDN2001,2001,San Diego Padres,NL
SEA2001,2001,Seattle Mariners,AL
SFN2001,2001,San Francisco Giants,NL
SLN2001,2001,St. Louis Cardinals,NL
TBA2001,2001,Tampa Bay Devil Rays,AL
TEX2001,2001,Texas Rangers,AL
TOR2001,2001,Toronto Blue Jays,AL
ANA2002,2002,Anaheim Angels,AL
ARI2002,2002,Arizona Diamondbacks,NL
ATL2002,2002,Atlanta Braves,NL
BAL2002,2002,Baltimore Orioles,AL
BOS2002,2002,Boston Red Sox,AL
CHA2002,2002,Chicago White Sox,AL
CHN2002,2002,Chicago Cubs,NL
CIN2002,2002,Cincinnati Reds,NL
CLE2002,2002,Cleveland Indians,AL
COL2002,2002,Colorado Rockies,NL
DET2002,2002,Detroit Tigers,AL
FLO2002,2002,Florida Marlins,NL
HOU2002,2002,Houston Astros,NL
KCA2002,2002,Kansas City Royals,AL
LAN2002,2002,Los Angeles Dodgers,NL
MIL2002,2002,Milwaukee Brewers,NL
MIN2002,2002,Minnesota Twins,AL
MON2002,2002,Montreal Expos,NL
NYA2002,2002,New York Yankees,AL
NYN2002,2002,New York Mets,NL
OAK2002,2002,Oakland Athletics,AL
PHI2002,2002,Philadelphia Phillies,NL
PIT2002,2002,Pittsburgh Pirates,NL
SDN2002,2002,San Diego Padres,NL
SEA2002,2002,Seattle Mariners,AL
SFN2002,2002,San Francisco Giants,NL
SLN2002,2002,St. Louis Cardinals,NL
TBA2002,2002,Tampa Bay Devil Rays,AL
TEX2002,2002,Texas Rangers,AL
TOR2002,2002,Toronto Blue Jays,AL
ANA2003,2003,Anaheim Angels,AL
ARI2003,2003,Arizona Diamondbacks,NL
ATL2003,2003,Atlanta Braves,NL
BAL2003,2003,Baltimore Orioles,AL
BOS2003,2003,Boston Red Sox,AL
CHA2003,2003,Chicago White Sox,AL
CHN2003,2003,Chicago Cubs,NL
CIN2003,2003,Cincinnati Reds,NL
CLE2003,2003,Cleveland Indians,AL
COL2003,2003,Colorado Rockies,NL
DET2003,2003,Detroit Tigers,AL
FLO2003,2003,Florida Marlins,NL
HOU2003,2003,Houston Astros,NL
KCA2003,2003,Kansas City Royals,AL
LAN2003,2003,Los Angeles Dodgers,NL
MIL2003,2003,Milwaukee Brewers,NL
MIN2003,2003,Minnesota Twins,AL
MON2003,2003,Montreal Expos,NL
NYA2003,2003,New York Yankees,AL
NYN2003,2003,New York Mets,NL
OAK2003,2003,Oakland Athletics,AL
PHI2003,2003,Philadelphia Phillies,NL
PIT2003,2003,Pittsburgh Pirates,NL
SDN2003,2003,San Diego Padres,NL
SEA2003,2003,Seattle Mariners,AL
SFN2003,2003,San Francisco Giants,NL
SLN2003,2003,St. Louis Cardinals,NL
TBA2003,2003,Tampa Bay Devil Rays,AL
TEX2003,2003,Texas Rangers,AL
TOR2003,2003,Toronto Blue Jays,AL
ANA2004,2004,Anaheim Angels,AL
ARI2004,2004,Arizona Diamondbacks,NL
ATL2004,2004,Atlanta Braves,NL
BAL2004,2004,Baltimore Orioles,AL
BOS2004,2004,Boston Red Sox,AL
CHA2004,2004,Chicago White Sox,AL
CHN2004,2004,Chicago Cubs,NL
CIN2004,2004,Cincinnati Reds,NL
CLE2004,2004,Cleveland Indians,AL
COL2004,2004,Colorado Rockies,NL
DET2004,2004,Detroit Tigers,AL
FLO2004,2004,Florida Marlins,NL
HOU2004,2004,Houston Astros,NL
KCA2004,2004,Kansas City Royals,AL
LAN2004,2004,Los Angeles Dodgers,NL
MIL2004,2004,Milwaukee Brewers,NL
MIN2004,2004,Minnesota Twins,AL
MON2004,2004,Montreal Expos,NL
NYA2004,2004,New York Yankees,AL
NYN2004,2004,New York Mets,NL
OAK2004,2004,Oakland Athletics,AL
PHI2004,2004,Philadelphia Phillies,NL
PIT2004,2004,Pittsburgh Pirates,NL
SDN2004,2004,San Diego Padres,NL
SEA2004,2004,Seattle Mariners,AL
SFN2004,2004,San Francisco Giants,NL
SLN2004,2004,St. Louis Cardinals,NL
TBA2004,2004,Tampa Bay Devil Rays,AL
TEX2004,2004,Texas Rangers,AL
TOR2004,2004,Toronto Blue Jays,AL
ARI2005,2005,Arizona Diamondbacks,NL
ATL2005,2005,Atlanta Braves,NL
BAL2005,2005,Baltimore Orioles,AL
BOS2005,2005,Boston Red Sox,AL
CHA2005,2005,Chicago White Sox,AL
CHN2005,2005,Chicago Cubs,NL
CIN2005,2005,Cincinnati Reds,NL
CLE2005,2005,Cleveland Indians,AL
COL2005,2005,Colorado Rockies,NL
DET2005,2005,Detroit Tigers,AL
FLO2005,2005,Florida Marlins,NL
HOU2005,2005,Houston Astros,NL
KCA2005,2005,Kansas City Royals,AL
ANA2005,2005,Los Angeles Angels of Anaheim,AL
LAN2005,2005,Los Angeles Dodgers,NL
MIL2005,2005,Milwaukee Brewers,NL
MIN2005,2005,Minnesota Twins,AL
NYA2005,2005,New York Yankees,AL
NYN2005,2005,New York Mets,NL
OAK2005,2005,Oakland Athletics,AL
PHI2005,2005,Philadelphia Phillies,NL
PIT2005,2005,Pittsburgh Pirates,NL
SDN2005,2005,San Diego Padres,NL
SEA2005,2005,Seattle Mariners,AL
SFN2005,2005,San Francisco Giants,NL
SLN2005,2005,St. Louis Cardinals,NL
TBA2005,2005,Tampa Bay Devil Rays,AL
TEX2005,2005,Texas Rangers,AL
TOR2005,2005,Toronto Blue Jays,AL
WAS2005,2005,Washington Nationals,NL
ARI2006,2006,Arizona Diamondbacks,NL
ATL2006,2006,Atlanta Braves,NL
BAL2006,2006,Baltimore Orioles,AL
BOS2006,2006,Boston Red Sox,AL
CHA2006,2006,Chicago White Sox,AL
CHN2006,2006,Chicago Cubs,NL
CIN2006,2006,Cincinnati Reds,NL
CLE2006,2006,Cleveland Indians,AL
COL2006,2006,Colorado Rockies,NL
DET2006,2006,Detroit Tigers,AL
FLO2006,2006,Florida Marlins,NL
HOU2006,2006,Houston Astros,NL
KCA2006,2006,Kansas City Royals,AL
ANA2006,2006,Los Angeles Angels of Anaheim,AL
LAN2006,2006,Los Angeles Dodgers,NL
MIL2006,2006,Milwaukee Brewers,NL
MIN2006,2006,Minnesota Twins,AL
NYA2006,2006,New York Yankees,AL
NYN2006,2006,New York Mets,NL
OAK2006,2006,Oakland Athletics,AL
PHI2006,2006,Philadelphia Phillies,NL
PIT2006,2006,Pittsburgh Pirates,NL
SDN2006,2006,San Diego Padres,NL
SEA2006,2006,Seattle Mariners,AL
SFN2006,2006,San Francisco Giants,NL
SLN2006,2006,St. Louis Cardinals,NL
TBA2006,2006,Tampa Bay Devil Rays,AL
TEX2006,2006,Texas Rangers,AL
TOR2006,2006,Toronto Blue Jays,AL
WAS2006,2006,Washington Nationals,NL
ARI2007,2007,Arizona Diamondbacks,NL
ATL2007,2007,Atlanta Braves,NL
BAL2007,2007,Baltimore Orioles,AL
BOS2007,2007,Boston Red Sox,AL
CHA2007,2007,Chicago White Sox,AL
CHN2007,2007,Chicago Cubs,NL
CIN2007,2007,Cincinnati Reds,NL
CLE2007,2007,Cleveland Indians,AL
COL2007,2007,Colorado Rockies,NL
DET2007,2007,Detroit Tigers,AL
FLO2007,2007,Florida Marlins,NL
HOU2007,2007,Houston Astros,NL
KCA2007,2007,Kansas City Royals,AL
ANA2007,2007,Los Angeles Angels of Anaheim,AL
LAN2007,2007,Los Angeles Dodgers,NL
MIL2007,2007,Milwaukee Brewers,NL
MIN2007,2007,Minnesota Twins,AL
NYA2007,2007,New York Yankees,AL
NYN2007,2007,New York Mets,NL
OAK2007,2007,Oakland Athletics,AL
PHI2007,2007,Philadelphia Phillies,NL
PIT2007,2007,Pittsburgh Pirates,NL
SDN2007,2007,San Diego Padres,NL
SEA2007,2007,Seattle Mariners,AL
SFN2007,2007,San Francisco Giants,NL
SLN2007,2007,St. Louis Cardinals,NL
TBA2007,2007,Tampa Bay Devil Rays,AL
TEX2007,2007,Texas Rangers,AL
TOR2007,2007,Toronto Blue Jays,AL
WAS2007,2007,Washington Nationals,NL
ARI2008,2008,Arizona Diamondbacks,NL
ATL2008,2008,Atlanta Braves,NL
BAL2008,2008,Baltimore Orioles,AL
BOS2008,2008,Boston Red Sox,AL
CHA2008,2008,Chicago White Sox,AL
CHN2008,2008,Chicago Cubs,NL
CIN2008,2008,Cincinnati Reds,NL
CLE2008,2008,Cleveland Indians,AL
COL2008,2008,Colorado Rockies,NL
DET2008,2008,Detroit Tigers,AL
FLO2008,2008,Florida Marlins,NL
HOU2008,2008,Houston Astros,NL
KCA2008,2008,Kansas City Royals,AL
ANA2008,2008,Los Angeles Angels of Anaheim,AL
LAN2008,2008,Los Angeles Dodgers,NL
MIL2008,2008,Milwaukee Brewers,NL
MIN2008,2008,Minnesota Twins,AL
NYA2008,2008,New York Yankees,AL
NYN2008,2008,New York Mets,NL
OAK2008,2008,Oakland Athletics,AL
PHI2008,2008,Philadelphia Phillies,NL
PIT2008,2008,Pittsburgh Pirates,NL
SDN2008,2008,San Diego Padres,NL
SEA2008,2008,Seattle Mariners,AL
SFN2008,2008,San Francisco Giants,NL
SLN2008,2008,St. Louis Cardinals,NL
TBA2008,2008,Tampa Bay Rays,AL
TEX2008,2008,Texas Rangers,AL
TOR2008,2008,Toronto Blue Jays,AL
WAS2008,2008,Washington Nationals,NL
ARI2009,2009,Arizona Diamondbacks,NL
ATL2009,2009,Atlanta Braves,NL
BAL2009,2009,Baltimore Orioles,AL
BOS2009,2009,Boston Red Sox,AL
CHA2009,2009,Chicago White Sox,AL
CHN2009,2009,Chicago Cubs,NL
CIN2009,2009,Cincinnati Reds,NL
CLE2009,2009,Cleveland Indians,AL
COL2009,2009,Colorado Rockies,NL
DET2009,2009,Detroit Tigers,AL
FLO2009,2009,Florida Marlins,NL
HOU2009,2009,Houston Astros,NL
KCA2009,2009,Kansas City Royals,AL
ANA2009,2009,Los Angeles Angels of Anaheim,AL
LAN2009,2009,Los Angeles Dodgers,NL
MIL2009,2009,Milwaukee Brewers,NL
MIN2009,2009,Minnesota Twins,AL
NYA2009,2009,New York Yankees,AL
NYN2009,2009,New York Mets,NL
OAK2009,2009,Oakland Athletics,AL
PHI2009,2009,Philadelphia Phillies,NL
PIT2009,2009,Pittsburgh Pirates,NL
SDN2009,2009,San Diego Padres,NL
SEA2009,2009,Seattle Mariners,AL
SFN2009,2009,San Francisco Giants,NL
SLN2009,2009,St. Louis Cardinals,NL
TBA2009,2009,Tampa Bay Rays,AL
TEX2009,2009,Texas Rangers,AL
TOR2009,2009,Toronto Blue Jays,AL
WAS2009,2009,Washington Nationals,NL
ARI2010,2010,Arizona Diamondbacks,NL
ATL2010,2010,Atlanta Braves,NL
BAL2010,2010,Baltimore Orioles,AL
BOS2010,2010,Boston Red Sox,AL
CHA2010,2010,Chicago White Sox,AL
CHN2010,2010,Chicago Cubs,NL
CIN2010,2010,Cincinnati Reds,NL
CLE2010,2010,Cleveland Indians,AL
COL2010,2010,Colorado Rockies,NL
DET2010,2010,Detroit Tigers,AL
FLO2010,2010,Florida Marlins,NL
HOU2010,2010,Houston Astros,NL
